"Site","Channel","Date (UTC)","Value"
"SS16/1","T648 C1:TEMP","1505048443580","44.0"
"SS16/1","T648 C1:TEMP","1505048451670","42.0"
"SS16/1","T648 C1:TEMP","1505048536270","44.0"
"SS16/1","T648 C1:TEMP","1505048545280","42.0"
"SS16/1","T648 C1:TEMP","1505048587580","44.0"
"SS16/1","T648 C1:TEMP","1505048598380","42.0"
"SS16/1","T648 C1:TEMP","1505048918780","44.0"
"SS16/1","T648 C1:TEMP","1505048944870","42.0"
"SS16/1","T648 C1:TEMP","1505049529880","44.0"
"SS16/1","T648 C1:TEMP","1505049669380","42.0"
"SS16/1","T648 C1:TEMP","1505049804380","44.0"
"SS16/1","T648 C1:TEMP","1505049930380","42.0"
"SS16/1","T648 C1:TEMP","1505049969980","44.0"
"SS16/1","T648 C1:TEMP","1505050076180","42.0"
"SS16/1","T648 C1:TEMP","1505050096880","44.0"
"SS16/1","T648 C1:TEMP","1505050138270","42.0"
"SS16/1","T648 C1:TEMP","1505050175170","44.0"
"SS16/1","T648 C1:TEMP","1505050217480","42.0"
"SS16/1","T648 C1:TEMP","1505050378580","44.0"
"SS16/1","T648 C1:TEMP","1505051208380","42.0"
"SS16/1","T648 C1:TEMP","1505051254270","44.0"
"SS16/1","T648 C1:TEMP","1505051283970","42.0"
"SS16/1","T648 C1:TEMP","1505051536880","44.0"
"SS16/1","T648 C1:TEMP","1505051620580","42.0"
"SS16/1","T648 C1:TEMP","1505051699780","44.0"
"SS16/1","T648 C1:TEMP","1505052898570","42.0"
"SS16/1","T648 C1:TEMP","1505053056080","44.0"
"SS16/1","T648 C1:TEMP","1505060200280","42.0"
"SS16/1","T648 C1:TEMP","1505061128170","44.0"
"SS16/1","T648 C1:TEMP","1505067927680","42.0"
"SS16/1","T648 C1:TEMP","1505067939380","44.0"
"SS16/1","T648 C1:TEMP","1505067963680","42.0"
"SS16/1","T648 C1:TEMP","1505072504180","44.0"
"SS16/1","T648 C1:TEMP","1505072515870","42.0"
"SS16/1","T648 C1:TEMP","1505072706680","44.0"
"SS16/1","T648 C1:TEMP","1505072762470","42.0"
"SS16/1","T648 C1:TEMP","1505073650770","44.0"
"SS16/1","T648 C1:TEMP","1505073685860","42.0"
"SS16/1","T648 C1:TEMP","1505073765970","44.0"
"SS16/1","T648 C1:TEMP","1505073769580","42.0"
"SS16/1","T648 C1:TEMP","1505085819680","40.0"
"SS16/1","T648 C1:TEMP","1505111592080","42.0"
"SS16/1","T648 C1:TEMP","1505112237380","40.0"
"SS16/1","T648 C1:TEMP","1505113863670","42.0"
"SS16/1","T648 C1:TEMP","1505114760970","40.0"
"SS16/1","T648 C1:TEMP","1505117388970","42.0"
"SS16/1","T648 C1:TEMP","1505121282380","44.0"
"SS16/1","T648 C1:TEMP","1505138638880","42.0"
"SS16/1","T648 C1:TEMP","1505138871080","44.0"
"SS16/1","T648 C1:TEMP","1505138875570","42.0"
"SS16/1","T648 C1:TEMP","1505149706180","44.0"
"SS16/1","T648 C1:TEMP","1505149725980","42.0"
"SS16/1","T648 C1:TEMP","1505149736780","44.0"
"SS16/1","T648 C1:TEMP","1505149849270","42.0"
"SS16/1","T648 C1:TEMP","1505149876280","44.0"
"SS16/1","T648 C1:TEMP","1505149895180","42.0"
"SS16/1","T648 C1:TEMP","1505168686270","40.0"
"SS16/1","T648 C1:TEMP","1505171864180","42.0"
"SS16/1","T648 C1:TEMP","1505175925880","40.0"
"SS16/1","T648 C1:TEMP","1505206131680","42.0"
"SS16/1","T648 C1:TEMP","1505210123180","44.0"
"SS16/1","T648 C1:TEMP","1505210133980","42.0"
"SS16/1","T648 C1:TEMP","1505210178980","44.0"
"SS16/1","T648 C1:TEMP","1505210193370","42.0"
"SS16/1","T648 C1:TEMP","1505210519180","44.0"
"SS16/1","T648 C1:TEMP","1505220787280","46.0"
"SS16/1","T648 C1:TEMP","1505222730380","48.0"
"SS16/1","T648 C1:TEMP","1505224514180","50.0"
"SS16/1","T648 C1:TEMP","1505228047580","48.0"
"SS16/1","T648 C1:TEMP","1505228050270","50.0"
"SS16/1","T648 C1:TEMP","1505228815280","48.0"
"SS16/1","T648 C1:TEMP","1505228827880","50.0"
"SS16/1","T648 C1:TEMP","1505228979080","48.0"
"SS16/1","T648 C1:TEMP","1505228992580","50.0"
"SS16/1","T648 C1:TEMP","1505229483080","48.0"
"SS16/1","T648 C1:TEMP","1505229622580","50.0"
"SS16/1","T648 C1:TEMP","1505229771980","48.0"
"SS16/1","T648 C1:TEMP","1505231828470","50.0"
"SS16/1","T648 C1:TEMP","1505231896880","48.0"
"SS16/1","T648 C1:TEMP","1505235685880","46.0"
"SS16/1","T648 C1:TEMP","1505244037870","44.0"
"SS16/1","T648 C1:TEMP","1505247814280","42.0"
"SS16/1","T648 C1:TEMP","1505247835880","44.0"
"SS16/1","T648 C1:TEMP","1505247853870","42.0"
"SS16/1","T648 C1:TEMP","1505247906080","44.0"
"SS16/1","T648 C1:TEMP","1505247926770","42.0"
"SS16/1","T648 C1:TEMP","1505247957390","44.0"
"SS16/1","T648 C1:TEMP","1505247965480","42.0"
"SS16/1","T648 C1:TEMP","1505247983470","44.0"
"SS16/1","T648 C1:TEMP","1505247991580","42.0"
"SS16/1","T648 C1:TEMP","1505248017680","44.0"
"SS16/1","T648 C1:TEMP","1505248021280","42.0"
"SS16/1","T648 C1:TEMP","1505248041080","44.0"
"SS16/1","T648 C1:TEMP","1505248050980","42.0"
"SS16/1","T648 C1:TEMP","1505248079780","44.0"
"SS16/1","T648 C1:TEMP","1505248083370","42.0"
"SS16/1","T648 C1:TEMP","1505268376570","40.0"
"SS16/1","T648 C1:TEMP","1505269398970","38.0"
"SS16/1","T648 C1:TEMP","1505270534770","36.0"
"SS16/1","T648 C1:TEMP","1505274258980","38.0"
"SS16/1","T648 C1:TEMP","1505275570270","36.0"
"SS16/1","T648 C1:TEMP","1505278492580","38.0"
"SS16/1","T648 C1:TEMP","1505284239970","36.0"
"SS16/1","T648 C1:TEMP","1505285229990","38.0"
"SS16/1","T648 C1:TEMP","1505286192080","36.0"
"SS16/1","T648 C1:TEMP","1505287839070","38.0"
"SS16/1","T648 C1:TEMP","1505292068180","40.0"
"SS16/1","T648 C1:TEMP","1505292106880","38.0"
"SS16/1","T648 C1:TEMP","1505292115880","40.0"
"SS16/1","T648 C1:TEMP","1505296868780","42.0"
"SS16/1","T648 C1:TEMP","1505297557290","40.0"
"SS16/1","T648 C1:TEMP","1505298209770","42.0"
"SS16/1","T648 C1:TEMP","1505298932480","40.0"
"SS16/1","T648 C1:TEMP","1505299580480","42.0"
"SS16/1","T648 C1:TEMP","1505303796990","44.0"
"SS16/1","T648 C1:TEMP","1505303820380","42.0"
"SS16/1","T648 C1:TEMP","1505304105690","44.0"
"SS16/1","T648 C1:TEMP","1505304137180","42.0"
"SS16/1","T648 C1:TEMP","1505304199280","44.0"
"SS16/1","T648 C1:TEMP","1505304206470","42.0"
"SS16/1","T648 C1:TEMP","1505304231680","44.0"
"SS16/1","T648 C1:TEMP","1505308422090","42.0"
"SS16/1","T648 C1:TEMP","1505308428380","44.0"
"SS16/1","T648 C1:TEMP","1505308508480","42.0"
"SS16/1","T648 C1:TEMP","1505308589480","44.0"
"SS16/1","T648 C1:TEMP","1505308654280","42.0"
"SS16/1","T648 C1:TEMP","1505308711870","44.0"
"SS16/1","T648 C1:TEMP","1505311227370","42.0"
"SS16/1","T648 C1:TEMP","1505311343470","44.0"
"SS16/1","T648 C1:TEMP","1505311349780","42.0"
"SS16/1","T648 C1:TEMP","1505326125090","44.0"
"SS16/1","T648 C1:TEMP","1505326128680","42.0"
"SS16/1","T648 C1:TEMP","1505328634270","44.0"
"SS16/1","T648 C1:TEMP","1505328636080","42.0"
"SS16/1","T648 C1:TEMP","1505339740280","40.0"
"SS16/1","T648 C1:TEMP","1505343799290","42.0"
"SS16/1","T648 C1:TEMP","1505344165580","40.0"
"SS16/1","T648 C1:TEMP","1505357057180","42.0"
"SS16/1","T648 C1:TEMP","1505375556680","44.0"
"SS16/1","T648 C1:TEMP","1505375560270","42.0"
"SS16/1","T648 C1:TEMP","1505375562970","44.0"
"SS16/1","T648 C1:TEMP","1505377589780","46.0"
"SS16/1","T648 C1:TEMP","1505383990580","48.0"
"SS16/1","T648 C1:TEMP","1505393156180","50.0"
"SS16/1","T648 C1:TEMP","1505393200280","48.0"
"SS16/1","T648 C1:TEMP","1505393297480","50.0"
"SS16/1","T648 C1:TEMP","1505393454980","48.0"
"SS16/1","T648 C1:TEMP","1505393456780","50.0"
"SS16/1","T648 C1:TEMP","1505393797880","48.0"
"SS16/1","T648 C1:TEMP","1505393826670","50.0"
"SS16/1","T648 C1:TEMP","1505393938280","48.0"
"SS16/1","T648 C1:TEMP","1505397295270","46.0"
"SS16/1","T648 C1:TEMP","1505402996780","48.0"
"SS16/1","T648 C1:TEMP","1505403915680","46.0"
"SS16/1","T648 C1:TEMP","1505407367180","44.0"
"SS16/1","T648 C1:TEMP","1505409449780","42.0"
"SS16/1","T648 C1:TEMP","1505414867780","44.0"
"SS16/1","T648 C1:TEMP","1505414876770","42.0"
"SS16/1","T648 C1:TEMP","1505414955080","44.0"
"SS16/1","T648 C1:TEMP","1505414977570","42.0"
"SS16/1","T648 C1:TEMP","1505415049570","44.0"
"SS16/1","T648 C1:TEMP","1505415054970","42.0"
"SS16/1","T648 C1:TEMP","1505415249380","44.0"
"SS16/1","T648 C1:TEMP","1505415256580","42.0"
"SS16/1","T648 C1:TEMP","1505415265580","44.0"
"SS16/1","T648 C1:TEMP","1505415291680","42.0"
"SS16/1","T648 C1:TEMP","1505415308770","44.0"
"SS16/1","T648 C1:TEMP","1505415375380","42.0"
"SS16/1","T648 C1:TEMP","1505415395190","44.0"
"SS16/1","T648 C1:TEMP","1505415409580","42.0"
"SS16/1","T648 C1:TEMP","1505415450080","44.0"
"SS16/1","T648 C1:TEMP","1505415496880","42.0"
"SS16/1","T648 C1:TEMP","1505415739880","44.0"
"SS16/1","T648 C1:TEMP","1505415758780","42.0"
"SS16/1","T648 C1:TEMP","1505415764180","44.0"
"SS16/1","T648 C1:TEMP","1505415784880","42.0"
"SS16/1","T648 C1:TEMP","1505415807370","44.0"
"SS16/1","T648 C1:TEMP","1505415810970","42.0"
"SS16/1","T648 C1:TEMP","1505415911770","44.0"
"SS16/1","T648 C1:TEMP","1505415934280","42.0"
"SS16/1","T648 C1:TEMP","1505415989180","44.0"
"SS16/1","T648 C1:TEMP","1505416008080","42.0"
"SS16/1","T648 C1:TEMP","1505416308690","44.0"
"SS16/1","T648 C1:TEMP","1505416334780","42.0"
"SS16/1","T648 C1:TEMP","1505416494080","44.0"
"SS16/1","T648 C1:TEMP","1505416504880","42.0"
"SS16/1","T648 C1:TEMP","1505429870780","40.0"
"SS16/1","T648 C1:TEMP","1505440254080","38.0"
"SS16/1","T648 C1:TEMP","1505440517770","40.0"
"SS16/1","T648 C1:TEMP","1505440565480","38.0"
"SS16/1","T648 C1:TEMP","1505445026780","40.0"
"SS16/1","T648 C1:TEMP","1505451293490","42.0"
"SS16/1","T648 C1:TEMP","1505463447980","44.0"
"SS16/1","T648 C1:TEMP","1505463471380","42.0"
"SS16/1","T648 C1:TEMP","1505463517280","44.0"
"SS16/1","T648 C1:TEMP","1505463545180","42.0"
"SS16/1","T648 C1:TEMP","1505463558670","44.0"
"SS16/1","T648 C1:TEMP","1505464740380","46.0"
"SS16/1","T648 C1:TEMP","1505466960670","48.0"
"SS16/1","T648 C1:TEMP","1505469723680","46.0"
"SS16/1","T648 C1:TEMP","1505475950780","48.0"
"SS16/1","T648 C1:TEMP","1505477889380","50.0"
"SS16/1","T648 C1:TEMP","1505477914580","48.0"
"SS16/1","T648 C1:TEMP","1505477959580","50.0"
"SS16/1","T648 C1:TEMP","1505477984780","48.0"
"SS16/1","T648 C1:TEMP","1505477992880","50.0"
"SS16/1","T648 C1:TEMP","1505477998280","48.0"
"SS16/1","T648 C1:TEMP","1505478018970","50.0"
"SS16/1","T648 C1:TEMP","1505478020780","48.0"
"SS16/1","T648 C1:TEMP","1505478683180","50.0"
"SS16/1","T648 C1:TEMP","1505478700280","48.0"
"SS16/1","T648 C1:TEMP","1505478811880","50.0"
"SS16/1","T648 C1:TEMP","1505478823580","48.0"
"SS16/1","T648 C1:TEMP","1505479073780","50.0"
"SS16/1","T648 C1:TEMP","1505480520970","48.0"
"SS16/1","T648 C1:TEMP","1505480526370","50.0"
"SS16/1","T648 C1:TEMP","1505480673970","48.0"
"SS16/1","T648 C1:TEMP","1505480704580","50.0"
"SS16/1","T648 C1:TEMP","1505480744180","48.0"
"SS16/1","T648 C1:TEMP","1505480761280","50.0"
"SS16/1","T648 C1:TEMP","1505480935880","48.0"
"SS16/1","T648 C1:TEMP","1505480938580","50.0"
"SS16/1","T648 C1:TEMP","1505480968280","48.0"
"SS16/1","T648 C1:TEMP","1505480990780","50.0"
"SS16/1","T648 C1:TEMP","1505484574580","48.0"
"SS16/1","T648 C1:TEMP","1505484597080","50.0"
"SS16/1","T648 C1:TEMP","1505484894080","48.0"
"SS16/1","T648 C1:TEMP","1505487943270","50.0"
"SS16/1","T648 C1:TEMP","1505488349180","48.0"
"SS16/1","T648 C1:TEMP","1505488370770","50.0"
"SS16/1","T648 C1:TEMP","1505492435180","48.0"
"SS16/1","T648 C1:TEMP","1505495850680","46.0"
"SS16/1","T648 C1:TEMP","1505502489970","44.0"
"SS16/1","T648 C1:TEMP","1505505422180","42.0"
"SS16/1","T648 C1:TEMP","1505505492380","44.0"
"SS16/1","T648 C1:TEMP","1505505538280","42.0"
"SS16/1","T648 C1:TEMP","1505505564380","44.0"
"SS16/1","T648 C1:TEMP","1505505621070","42.0"
"SS16/1","T648 C1:TEMP","1505522023580","44.0"
"SS16/1","T648 C1:TEMP","1505522027190","42.0"
"SS16/1","T648 C1:TEMP","1505522240490","44.0"
"SS16/1","T648 C1:TEMP","1505522248580","42.0"
"SS16/1","T648 C1:TEMP","1505529670880","40.0"
"SS16/1","T648 C1:TEMP","1505539820180","42.0"
"SS16/1","T648 C1:TEMP","1505544293180","40.0"
"SS16/1","T648 C1:TEMP","1505554347080","42.0"
"SS16/1","T648 C1:TEMP","1505556113780","44.0"
"SS16/1","T648 C1:TEMP","1505556147080","42.0"
"SS16/1","T648 C1:TEMP","1505556160580","44.0"
"SS16/1","T648 C1:TEMP","1505556546670","42.0"
"SS16/1","T648 C1:TEMP","1505556552100","44.0"
"SS16/1","T648 C1:TEMP","1505559623780","46.0"
"SS16/1","T648 C1:TEMP","1505560764980","48.0"
"SS16/1","T648 C1:TEMP","1505566829170","50.0"
"SS16/1","T648 C1:TEMP","1505566861580","48.0"
"SS16/1","T648 C1:TEMP","1505566880480","50.0"
"SS16/1","T648 C1:TEMP","1505566928170","48.0"
"SS16/1","T648 C1:TEMP","1505567001980","50.0"
"SS16/1","T648 C1:TEMP","1505574536780","48.0"
"SS16/1","T648 C1:TEMP","1505574543980","50.0"
"SS16/1","T648 C1:TEMP","1505574693380","48.0"
"SS16/1","T648 C1:TEMP","1505575767080","46.0"
"SS16/1","T648 C1:TEMP","1505584990280","44.0"
"SS16/1","T648 C1:TEMP","1505587870280","42.0"
"SS16/1","T648 C1:TEMP","1505587872980","44.0"
"SS16/1","T648 C1:TEMP","1505588092580","42.0"
"SS16/1","T648 C1:TEMP","1505588115080","44.0"
"SS16/1","T648 C1:TEMP","1505588174480","42.0"
"SS16/1","T648 C1:TEMP","1505588217670","44.0"
"SS16/1","T648 C1:TEMP","1505588338290","42.0"
"SS16/1","T648 C1:TEMP","1505588388680","44.0"
"SS16/1","T648 C1:TEMP","1505588496690","42.0"
"SS16/1","T648 C1:TEMP","1505595486080","40.0"
"SS16/1","T648 C1:TEMP","1505595581480","42.0"
"SS16/1","T648 C1:TEMP","1505595723670","40.0"
"SS16/1","T648 C1:TEMP","1505607441680","42.0"
"SS16/1","T648 C1:TEMP","1505613755180","44.0"
"SS16/1","T648 C1:TEMP","1505613763280","42.0"
"SS16/1","T648 C1:TEMP","1505613926190","44.0"
"SS16/1","T648 C1:TEMP","1505613936080","42.0"
"SS16/1","T648 C1:TEMP","1505614744280","44.0"
"SS16/1","T648 C1:TEMP","1505614770380","42.0"
"SS16/1","T648 C1:TEMP","1505614797380","44.0"
"SS16/1","T648 C1:TEMP","1505614803680","42.0"
"SS16/1","T648 C1:TEMP","1505614807280","44.0"
"SS16/1","T648 C1:TEMP","1505614831580","42.0"
"SS16/1","T648 C1:TEMP","1505615036770","44.0"
"SS16/1","T648 C1:TEMP","1505615061080","42.0"
"SS16/1","T648 C1:TEMP","1505615079080","44.0"
"SS16/1","T648 C1:TEMP","1505615084470","42.0"
"SS16/1","T648 C1:TEMP","1505615250080","44.0"
"SS16/1","T648 C1:TEMP","1505615284280","42.0"
"SS16/1","T648 C1:TEMP","1505615322970","44.0"
"SS16/1","T648 C1:TEMP","1505615326580","42.0"
"SS16/1","T648 C1:TEMP","1505615335570","44.0"
"SS16/1","T648 C1:TEMP","1505615420180","42.0"
"SS16/1","T648 C1:TEMP","1505615421980","44.0"
"SS16/1","T648 C1:TEMP","1505615430980","42.0"
"SS16/1","T648 C1:TEMP","1505615470580","44.0"
"SS16/1","T648 C1:TEMP","1505615506580","42.0"
"SS16/1","T648 C1:TEMP","1505615591190","44.0"
"SS16/1","T648 C1:TEMP","1505615629880","42.0"
"SS16/1","T648 C1:TEMP","1505615633470","44.0"
"SS16/1","T648 C1:TEMP","1505615658680","42.0"
"SS16/1","T648 C1:TEMP","1505615696490","44.0"
"SS16/1","T648 C1:TEMP","1505615801780","42.0"
"SS16/1","T648 C1:TEMP","1505615853990","44.0"
"SS16/1","T648 C1:TEMP","1505616007880","42.0"
"SS16/1","T648 C1:TEMP","1505616027680","44.0"
"SS16/1","T648 C1:TEMP","1505616265280","42.0"
"SS16/1","T648 C1:TEMP","1505616300380","44.0"
"SS16/1","T648 C1:TEMP","1505616364280","42.0"
"SS16/1","T648 C1:TEMP","1505616370570","44.0"
"SS16/1","T648 C1:TEMP","1505616430890","42.0"
"SS16/1","T648 C1:TEMP","1505616461480","44.0"
"SS16/1","T648 C1:TEMP","1505616551480","42.0"
"SS16/1","T648 C1:TEMP","1505616568580","44.0"
"SS16/1","T648 C1:TEMP","1505616834080","42.0"
"SS16/1","T648 C1:TEMP","1505616835870","44.0"
"SS16/1","T648 C1:TEMP","1505616856570","42.0"
"SS16/1","T648 C1:TEMP","1505616876370","44.0"
"SS16/1","T648 C1:TEMP","1505616922280","42.0"
"SS16/1","T648 C1:TEMP","1505616956480","44.0"
"SS16/1","T648 C1:TEMP","1505616964580","42.0"
"SS16/1","T648 C1:TEMP","1505616970870","44.0"
"SS16/1","T648 C1:TEMP","1505617028480","42.0"
"SS16/1","T648 C1:TEMP","1505617030280","44.0"
"SS16/1","T648 C1:TEMP","1505617107690","42.0"
"SS16/1","T648 C1:TEMP","1505617110380","44.0"
"SS16/1","T648 C1:TEMP","1505617535180","42.0"
"SS16/1","T648 C1:TEMP","1505617538770","44.0"
"SS16/1","T648 C1:TEMP","1505617645870","42.0"
"SS16/1","T648 C1:TEMP","1505617649470","44.0"
"SS16/1","T648 C1:TEMP","1505617662070","42.0"
"SS16/1","T648 C1:TEMP","1505617688170","44.0"
"SS16/1","T648 C1:TEMP","1505617726870","42.0"
"SS16/1","T648 C1:TEMP","1505617766480","44.0"
"SS16/1","T648 C1:TEMP","1505617779970","42.0"
"SS16/1","T648 C1:TEMP","1505617882570","44.0"
"SS16/1","T648 C1:TEMP","1505617905970","42.0"
"SS16/1","T648 C1:TEMP","1505617931170","44.0"
"SS16/1","T648 C1:TEMP","1505617951870","42.0"
"SS16/1","T648 C1:TEMP","1505618077870","44.0"
"SS16/1","T648 C1:TEMP","1505618086870","42.0"
"SS16/1","T648 C1:TEMP","1505619429670","44.0"
"SS16/1","T648 C1:TEMP","1505619436870","42.0"
"SS16/1","T648 C1:TEMP","1505621971280","44.0"
"SS16/1","T648 C1:TEMP","1505621974880","42.0"
"SS16/1","T648 C1:TEMP","1505623822580","44.0"
"SS16/1","T648 C1:TEMP","1505623835180","42.0"
"SS16/1","T648 C1:TEMP","1505624663170","44.0"
"SS16/1","T648 C1:TEMP","1505624672190","42.0"
"SS16/1","T648 C1:TEMP","1505624687480","44.0"
"SS16/1","T648 C1:TEMP","1505624693780","42.0"
"SS16/1","T648 C1:TEMP","1505624831480","44.0"
"SS16/1","T648 C1:TEMP","1505624864780","42.0"
"SS16/1","T648 C1:TEMP","1505625201380","44.0"
"SS16/1","T648 C1:TEMP","1505625231980","42.0"
"SS16/1","T648 C1:TEMP","1505625405680","44.0"
"SS16/1","T648 C1:TEMP","1505625408380","42.0"
"SS16/1","T648 C1:TEMP","1505625428180","44.0"
"SS16/1","T648 C1:TEMP","1505625432680","42.0"
"SS16/1","T648 C1:TEMP","1505625574880","44.0"
"SS16/1","T648 C1:TEMP","1505625577580","42.0"
"SS16/1","T648 C1:TEMP","1505625597380","44.0"
"SS16/1","T648 C1:TEMP","1505625648680","42.0"
"SS16/1","T648 C1:TEMP","1505625680180","44.0"
"SS16/1","T648 C1:TEMP","1505625743180","42.0"
"SS16/1","T648 C1:TEMP","1505626106780","44.0"
"SS16/1","T648 C1:TEMP","1505626127480","42.0"
"SS16/1","T648 C1:TEMP","1505626131080","44.0"
"SS16/1","T648 C1:TEMP","1505626140080","42.0"
"SS16/1","T648 C1:TEMP","1505626159880","44.0"
"SS16/1","T648 C1:TEMP","1505626164380","42.0"
"SS16/1","T648 C1:TEMP","1505626183290","44.0"
"SS16/1","T648 C1:TEMP","1505626213880","42.0"
"SS16/1","T648 C1:TEMP","1505626296690","44.0"
"SS16/1","T648 C1:TEMP","1505626399290","42.0"
"SS16/1","T648 C1:TEMP","1505626422680","44.0"
"SS16/1","T648 C1:TEMP","1505626451480","42.0"
"SS16/1","T648 C1:TEMP","1505626477580","44.0"
"SS16/1","T648 C1:TEMP","1505626894280","42.0"
"SS16/1","T648 C1:TEMP","1505626939280","44.0"
"SS16/1","T648 C1:TEMP","1505626953670","42.0"
"SS16/1","T648 C1:TEMP","1505627004080","44.0"
"SS16/1","T648 C1:TEMP","1505627059870","42.0"
"SS16/1","T648 C1:TEMP","1505627148980","44.0"
"SS16/1","T648 C1:TEMP","1505627166090","42.0"
"SS16/1","T648 C1:TEMP","1505627169670","44.0"
"SS16/1","T648 C1:TEMP","1505627204780","42.0"
"SS16/1","T648 C1:TEMP","1505627241680","44.0"
"SS16/1","T648 C1:TEMP","1505627264190","42.0"
"SS16/1","T648 C1:TEMP","1505627269580","44.0"
"SS16/1","T648 C1:TEMP","1505627278570","42.0"
"SS16/1","T648 C1:TEMP","1505630853380","44.0"
"SS16/1","T648 C1:TEMP","1505630855170","42.0"
"SS16/1","T648 C1:TEMP","1505630959580","44.0"
"SS16/1","T648 C1:TEMP","1505631002770","42.0"
"SS16/1","T648 C1:TEMP","1505631015380","44.0"
"SS16/1","T648 C1:TEMP","1505631017170","42.0"
"SS16/1","T648 C1:TEMP","1505631250280","44.0"
"SS16/1","T648 C1:TEMP","1505631257490","42.0"
"SS16/1","T648 C1:TEMP","1505631342080","44.0"
"SS16/1","T648 C1:TEMP","1505631370880","42.0"
"SS16/1","T648 C1:TEMP","1505631372680","44.0"
"SS16/1","T648 C1:TEMP","1505631373570","42.0"
"SS16/1","T648 C1:TEMP","1505631395170","44.0"
"SS16/1","T648 C1:TEMP","1505631473480","42.0"
"SS16/1","T648 C1:TEMP","1505631479780","44.0"
"SS16/1","T648 C1:TEMP","1505631515780","42.0"
"SS16/1","T648 C1:TEMP","1505631534680","44.0"
"SS16/1","T648 C1:TEMP","1505632698380","42.0"
"SS16/1","T648 C1:TEMP","1505632719980","44.0"
"SS16/1","T648 C1:TEMP","1505632836970","42.0"
"SS16/1","T648 C1:TEMP","1505632845090","44.0"
"SS16/1","T648 C1:TEMP","1505632888280","42.0"
"SS16/1","T648 C1:TEMP","1505632894580","44.0"
"SS16/1","T648 C1:TEMP","1505632962080","42.0"
"SS16/1","T648 C1:TEMP","1505632967470","44.0"
"SS16/1","T648 C1:TEMP","1505633006180","42.0"
"SS16/1","T648 C1:TEMP","1505633011580","44.0"
"SS16/1","T648 C1:TEMP","1505633101580","42.0"
"SS16/1","T648 C1:TEMP","1505633183480","44.0"
"SS16/1","T648 C1:TEMP","1505633194280","42.0"
"SS16/1","T648 C1:TEMP","1505633214980","44.0"
"SS16/1","T648 C1:TEMP","1505633239270","42.0"
"SS16/1","T648 C1:TEMP","1505633243780","44.0"
"SS16/1","T648 C1:TEMP","1505633261790","42.0"
"SS16/1","T648 C1:TEMP","1505633268080","44.0"
"SS16/1","T648 C1:TEMP","1505633298680","42.0"
"SS16/1","T648 C1:TEMP","1505633380570","44.0"
"SS16/1","T648 C1:TEMP","1505633395880","42.0"
"SS16/1","T648 C1:TEMP","1505633521880","44.0"
"SS16/1","T648 C1:TEMP","1505633542580","42.0"
"SS16/1","T648 C1:TEMP","1505633753180","44.0"
"SS16/1","T648 C1:TEMP","1505633755880","42.0"
"SS16/1","T648 C1:TEMP","1505633916080","44.0"
"SS16/1","T648 C1:TEMP","1505633936790","42.0"
"SS16/1","T648 C1:TEMP","1505633999770","44.0"
"SS16/1","T648 C1:TEMP","1505634006080","42.0"
"SS16/1","T648 C1:TEMP","1505634019580","44.0"
"SS16/1","T648 C1:TEMP","1505634022270","42.0"
"SS16/1","T648 C1:TEMP","1505634223880","44.0"
"SS16/1","T648 C1:TEMP","1505634226580","42.0"
"SS16/1","T648 C1:TEMP","1505637709580","44.0"
"SS16/1","T648 C1:TEMP","1505637736580","42.0"
"SS16/1","T648 C1:TEMP","1505637811270","44.0"
"SS16/1","T648 C1:TEMP","1505637825680","42.0"
"SS16/1","T648 C1:TEMP","1505637895880","44.0"
"SS16/1","T648 C1:TEMP","1505637908490","42.0"
"SS16/1","T648 C1:TEMP","1505637957970","44.0"
"SS16/1","T648 C1:TEMP","1505641105280","46.0"
"SS16/1","T648 C1:TEMP","1505642156480","48.0"
"SS16/1","T648 C1:TEMP","1505644852880","50.0"
"SS16/1","T648 C1:TEMP","1505644888880","48.0"
"SS16/1","T648 C1:TEMP","1505644910480","50.0"
"SS16/1","T648 C1:TEMP","1505647322480","52.0"
"SS16/1","T648 C1:TEMP","1505654633180","54.0"
"SS16/1","T648 C1:TEMP","1505657035290","52.0"
"SS16/1","T648 C1:TEMP","1505666426780","50.0"
"SS16/1","T648 C1:TEMP","1505668799180","48.0"
"SS16/1","T648 C1:TEMP","1505673397280","46.0"
"SS16/1","T648 C1:TEMP","1505677671380","44.0"
"SS16/1","T648 C1:TEMP","1505696096170","42.0"
"SS16/1","T648 C1:TEMP","1505696106070","44.0"
"SS16/1","T648 C1:TEMP","1505697096080","42.0"
"SS16/1","T648 C1:TEMP","1505697101480","44.0"
"SS16/1","T648 C1:TEMP","1505697120370","42.0"
"SS16/1","T648 C1:TEMP","1505697151880","44.0"
"SS16/1","T648 C1:TEMP","1505697301280","42.0"
"SS16/1","T648 C1:TEMP","1505697331880","44.0"
"SS16/1","T648 C1:TEMP","1505697456980","42.0"
"SS16/1","T648 C1:TEMP","1505697462380","44.0"
"SS16/1","T648 C1:TEMP","1505697542480","42.0"
"SS16/1","T648 C1:TEMP","1505697554180","44.0"
"SS16/1","T648 C1:TEMP","1505697888080","42.0"
